EQUIPMENTID,LANE_BUNDLE_DIRECTION,WEEK_DAY,HOUR,TOTAL_VOLUME
121732,C,Mon,14,3806.153846153846
121732,C,Mon,15,3468.769230769231
121732,C,Mon,16,3808.4615384615386
121732,C,Mon,17,4480.615384615385
121732,C,Mon,18,4561.846153846154
121732,C,Mon,19,3704.3076923076924
121732,C,Mon,20,2582.846153846154
121732,C,Mon,21,1745.923076923077
121732,C,Mon,22,1319.923076923077
121732,C,Mon,23,1086.923076923077
121732,C,Thu,0,706.8461538461538
121732,C,Thu,1,427.46153846153845
121732,C,Thu,2,274.84615384615387
121732,C,Thu,3,225.6153846153846
121732,C,Thu,4,248.0
121732,C,Thu,5,454.9230769230769
121732,C,Thu,6,997.3846153846154
121732,C,Thu,7,3904.153846153846
121732,C,Thu,8,4590.307692307692
121732,C,Thu,9,4196.461538461538
121732,C,Thu,10,3494.769230769231
121732,C,Thu,11,3051.923076923077
121732,C,Thu,12,3058.076923076923
121732,C,Thu,13,3239.6153846153848
121732,C,Thu,14,3810.3076923076924
121732,C,Thu,15,3456.6923076923076
121732,C,Thu,16,3753.6923076923076
121732,C,Thu,17,4391.0
121732,C,Thu,18,4612.846153846154
121732,C,Thu,19,3766.6153846153848
121732,C,Thu,20,2796.6153846153848
121732,C,Thu,21,1987.8461538461538
121732,C,Thu,22,1520.076923076923
121732,C,Thu,23,1191.3846153846155
121732,C,Tue,0,607.1538461538462
121732,C,Tue,1,293.53846153846155
121732,C,Tue,2,182.53846153846155
121732,C,Tue,3,173.46153846153845
121732,C,Tue,4,222.46153846153845
121732,C,Tue,5,443.0769230769231
121732,C,Tue,6,1007.3076923076923
121732,C,Tue,7,3948.3846153846152
121732,C,Tue,8,4802.7692307692305
121732,C,Tue,9,4487.461538461538
121732,C,Tue,10,3493.153846153846
121732,C,Tue,11,3044.230769230769
121732,C,Tue,12,3016.6923076923076
121732,C,Tue,13,3052.3076923076924
121732,C,Tue,14,3531.3076923076924
121732,C,Tue,15,3479.0
121732,C,Tue,16,3622.923076923077
121732,C,Tue,17,4182.615384615385
121732,C,Tue,18,4457.307692307692
121732,C,Tue,19,3685.3846153846152
121732,C,Tue,20,2615.6923076923076
121732,C,Tue,21,1929.1538461538462
121732,C,Tue,22,1549.7692307692307
121732,C,Tue,23,1154.0
121732,C,Wed,0,619.5833333333334
121732,C,Wed,1,277.3333333333333
121732,C,Wed,2,162.75
121732,C,Wed,3,162.16666666666666
121732,C,Wed,4,203.33333333333334
121732,C,Wed,5,462.75
121732,C,Wed,6,1036.25
121732,C,Wed,7,4200.666666666667
121732,C,Wed,8,4928.0
121732,C,Wed,9,4716.5
121732,C,Wed,10,3641.0833333333335
121732,C,Wed,11,3167.1666666666665
121732,C,Wed,12,3132.25
121732,C,Wed,13,3423.1666666666665
121732,C,Wed,14,4028.5
121732,C,Wed,15,3509.9166666666665
121732,C,Wed,16,3807.5
121732,C,Wed,17,4614.083333333333
121732,C,Wed,18,4642.75
121732,C,Wed,19,3894.6666666666665
121732,C,Wed,20,2782.8333333333335
121732,C,Wed,21,1886.0833333333333
121732,C,Wed,22,1538.4166666666667
121732,C,Wed,23,1219.8333333333333
121732,D,Fri,0,906.8461538461538
121732,D,Fri,1,389.0
121732,D,Fri,2,239.23076923076923
121732,D,Fri,3,142.46153846153845
121732,D,Fri,4,178.3846153846154
121732,D,Fri,5,317.46153846153845
121732,D,Fri,6,728.2307692307693
121732,D,Fri,7,2182.5384615384614
121732,D,Fri,8,4025.769230769231
121732,D,Fri,9,3760.6923076923076
121732,D,Fri,10,3028.3846153846152
121732,D,Fri,11,3093.846153846154
121732,D,Fri,12,3362.4615384615386
121732,D,Fri,13,3217.3846153846152
121732,D,Fri,14,3707.076923076923
121732,D,Fri,15,3950.846153846154
121732,D,Fri,16,4367.076923076923
121732,D,Fri,17,4879.384615384615
121732,D,Fri,18,4972.153846153846
121732,D,Fri,19,4775.2307692307695
121732,D,Fri,20,4008.3846153846152
121732,D,Fri,21,2426.846153846154
121732,D,Fri,22,1954.6923076923076
121732,D,Fri,23,1693.7692307692307
121732,D,Mon,0,718.0769230769231
121732,D,Mon,1,293.53846153846155
121732,D,Mon,2,163.46153846153845
121732,D,Mon,3,123.15384615384616
121732,D,Mon,4,186.6153846153846
121732,D,Mon,5,470.0769230769231
121732,D,Mon,6,968.5384615384615
121732,D,Mon,7,2462.6923076923076
121732,D,Mon,8,4096.615384615385
121732,D,Mon,9,3853.923076923077
121732,D,Mon,10,3040.923076923077
121732,D,Mon,11,2937.5384615384614
121732,D,Mon,12,3230.076923076923
121732,D,Mon,13,3098.769230769231
121732,D,Mon,14,3512.5384615384614
121732,D,Mon,15,3438.3846153846152
121732,D,Mon,16,3638.6923076923076
121732,D,Mon,17,4678.153846153846
121732,D,Mon,18,4974.0
121732,D,Mon,19,4765.384615384615
121732,D,Mon,20,3171.3076923076924
121732,D,Mon,21,1931.1538461538462
121732,D,Mon,22,1546.7692307692307
121732,D,Mon,23,1218.3846153846155
121732,D,Thu,0,925.4615384615385
121732,D,Thu,1,449.84615384615387
121732,D,Thu,2,307.15384615384613
121732,D,Thu,3,198.3846153846154
121732,D,Thu,4,219.15384615384616
121732,D,Thu,5,345.7692307692308
121732,D,Thu,6,752.7692307692307
121732,D,Thu,7,2209.153846153846
121732,D,Thu,8,3859.153846153846
121732,D,Thu,9,3658.0
121732,D,Thu,10,2928.769230769231
121732,D,Thu,11,2846.5384615384614
121732,D,Thu,12,3164.846153846154
121732,D,Thu,13,2961.769230769231
121732,D,Thu,14,3364.769230769231
121732,D,Thu,15,3536.230769230769
121732,D,Thu,16,3786.5384615384614
121732,D,Thu,17,4651.615384615385
121732,D,Thu,18,4928.0
121732,D,Thu,19,4577.692307692308
121732,D,Thu,20,3210.3076923076924
121732,D,Thu,21,2017.6923076923076
121732,D,Thu,22,1630.3846153846155
121732,D,Thu,23,1320.923076923077
121732,D,Tue,0,846.3076923076923
121732,D,Tue,1,340.9230769230769
121732,D,Tue,2,216.30769230769232
121732,D,Tue,3,144.92307692307693
121732,D,Tue,4,172.69230769230768
121732,D,Tue,5,320.0769230769231
121732,D,Tue,6,754.9230769230769
121732,D,Tue,7,2230.153846153846
121732,D,Tue,8,4029.076923076923
121732,D,Tue,9,3649.5384615384614
121732,D,Tue,10,2883.4615384615386
121732,D,Tue,11,2812.0
121732,D,Tue,12,3070.076923076923
121732,D,Tue,13,2792.769230769231
121732,D,Tue,14,3156.6153846153848
121732,D,Tue,15,3372.6923076923076
121732,D,Tue,16,3616.846153846154
121732,D,Tue,17,4537.0
121732,D,Tue,18,4954.0
121732,D,Tue,19,4726.153846153846
121732,D,Tue,20,3260.6153846153848
121732,D,Tue,21,1962.6153846153845
121732,D,Tue,22,1602.923076923077
121732,D,Tue,23,1295.6923076923076
121732,D,Wed,0,839.1666666666666
121732,D,Wed,1,339.9166666666667
121732,D,Wed,2,207.41666666666666
121732,D,Wed,3,130.58333333333334
121732,D,Wed,4,160.58333333333334
121732,D,Wed,5,315.4166666666667
121732,D,Wed,6,767.25
121732,D,Wed,7,2318.6666666666665
121732,D,Wed,8,4215.083333333333
121732,D,Wed,9,3902.75
121732,D,Wed,10,2994.1666666666665
121732,D,Wed,11,2900.5833333333335
121732,D,Wed,12,3234.4166666666665
121732,D,Wed,13,3086.3333333333335
121732,D,Wed,14,3513.25
121732,D,Wed,15,3445.5833333333335
121732,D,Wed,16,3707.9166666666665
121732,D,Wed,17,4543.583333333333
121732,D,Wed,18,5028.75
121732,D,Wed,19,4977.333333333333
121732,D,Wed,20,3326.5
121732,D,Wed,21,2014.8333333333333
121732,D,Wed,22,1597.3333333333333
121732,D,Wed,23,1384.75
121733,C,Fri,0,809.0
121733,C,Fri,1,398.84615384615387
121733,C,Fri,2,217.0
121733,C,Fri,3,198.6153846153846
121733,C,Fri,4,252.30769230769232
121733,C,Fri,5,510.15384615384613
121733,C,Fri,6,1132.4615384615386
121733,C,Fri,7,4237.384615384615
121733,C,Fri,8,5521.153846153846
121733,C,Fri,9,4933.0
121733,C,Fri,10,4099.2307692307695
121733,C,Fri,11,3773.923076923077
121733,C,Fri,12,3892.769230769231
121733,C,Fri,13,4025.0
121733,C,Fri,14,4742.692307692308
121733,C,Fri,15,4539.153846153846
121733,C,Fri,16,4845.307692307692
121733,C,Fri,17,5106.384615384615
121733,C,Fri,18,4697.538461538462
121733,C,Fri,19,4409.615384615385
121733,C,Fri,20,4061.3076923076924
121733,C,Fri,21,2974.153846153846
121733,C,Fri,22,2397.923076923077
121733,C,Fri,23,2033.6153846153845
121733,C,Mon,0,675.0
121733,C,Mon,1,343.0
121733,C,Mon,2,179.0
121733,C,Mon,3,155.30769230769232
121733,C,Mon,4,222.23076923076923
121733,C,Mon,5,513.7692307692307
121733,C,Mon,6,1130.1538461538462
121733,C,Mon,7,4351.538461538462
121733,C,Mon,8,5187.7692307692305
121733,C,Mon,9,4814.0
121733,C,Mon,10,4106.461538461538
121733,C,Mon,11,3602.3846153846152
121733,C,Mon,12,3615.3846153846152
121733,C,Mon,13,3852.6923076923076
121733,C,Mon,14,4405.538461538462
121733,C,Mon,15,4050.3076923076924
121733,C,Mon,16,4319.384615384615
121733,C,Mon,17,4938.384615384615
121733,C,Mon,18,4872.307692307692
121733,C,Mon,19,4144.2307692307695
121733,C,Mon,20,2999.3846153846152
121733,C,Mon,21,2083.4615384615386
121733,C,Mon,22,1626.6153846153845
121733,C,Mon,23,1352.923076923077
121733,C,Thu,0,859.6923076923077
121733,C,Thu,1,524.0
121733,C,Thu,2,337.3076923076923
121733,C,Thu,3,266.61538461538464
121733,C,Thu,4,288.46153846153845
121733,C,Thu,5,503.6923076923077
121733,C,Thu,6,1041.7692307692307
121733,C,Thu,7,4094.923076923077
121733,C,Thu,8,5148.461538461538
121733,C,Thu,9,4753.307692307692
121733,C,Thu,10,3917.3846153846152
121733,C,Thu,11,3515.4615384615386
121733,C,Thu,12,3595.5384615384614
121733,C,Thu,13,3730.6153846153848
121733,C,Thu,14,4376.384615384615
121733,C,Thu,15,4002.153846153846
121733,C,Thu,16,4286.384615384615
121733,C,Thu,17,4863.7692307692305
121733,C,Thu,18,4895.076923076923
121733,C,Thu,19,4176.076923076923
121733,C,Thu,20,3208.846153846154
121733,C,Thu,21,2322.3076923076924
121733,C,Thu,22,1848.6153846153845
121733,C,Thu,23,1457.6923076923076
121733,C,Tue,0,718.4615384615385
121733,C,Tue,1,352.7692307692308
121733,C,Tue,2,217.76923076923077
121733,C,Tue,3,195.53846153846155
121733,C,Tue,4,249.30769230769232
121733,C,Tue,5,478.6923076923077
121733,C,Tue,6,1045.3846153846155
121733,C,Tue,7,4120.461538461538
121733,C,Tue,8,5402.384615384615
121733,C,Tue,9,4995.846153846154
121733,C,Tue,10,3881.3846153846152
121733,C,Tue,11,3471.923076923077
121733,C,Tue,12,3551.5384615384614
121733,C,Tue,13,3747.3846153846152
121733,C,Tue,14,4374.461538461538
121733,C,Tue,15,3926.153846153846
121733,C,Tue,16,4161.384615384615
121733,C,Tue,17,4640.846153846154
121733,C,Tue,18,4786.846153846154
121733,C,Tue,19,4061.076923076923
121733,C,Tue,20,3029.0
121733,C,Tue,21,2250.230769230769
121733,C,Tue,22,1964.923076923077
121733,C,Tue,23,1477.0
121733,C,Wed,0,753.3333333333334
121733,C,Wed,1,333.0
121733,C,Wed,2,197.25
121733,C,Wed,3,174.0
121733,C,Wed,4,226.91666666666666
121733,C,Wed,5,495.6666666666667
121733,C,Wed,6,1080.6666666666667
121733,C,Wed,7,4374.333333333333
121733,C,Wed,8,5530.25
121733,C,Wed,9,5285.666666666667
121733,C,Wed,10,4079.25
121733,C,Wed,11,3657.1666666666665
121733,C,Wed,12,3694.8333333333335
121733,C,Wed,13,3911.25
121733,C,Wed,14,4637.25
121733,C,Wed,15,4092.25
121733,C,Wed,16,4382.583333333333
121733,C,Wed,17,5090.5
121733,C,Wed,18,4902.583333333333
121733,C,Wed,19,4279.833333333333
121733,C,Wed,20,3216.0833333333335
121733,C,Wed,21,2223.3333333333335
121733,C,Wed,22,1890.25
121733,C,Wed,23,1535.3333333333333
121733,D,Fri,0,1143.7692307692307
121733,D,Fri,1,495.15384615384613
121733,D,Fri,2,303.9230769230769
121733,D,Fri,3,180.53846153846155
121733,D,Fri,4,209.23076923076923
121733,D,Fri,5,368.53846153846155
121733,D,Fri,6,824.9230769230769
121733,D,Fri,7,2602.846153846154
121733,D,Fri,8,4847.384615384615
121733,D,Fri,9,4540.7692307692305
121733,D,Fri,10,3747.3076923076924
121733,D,Fri,11,3804.846153846154
121733,D,Fri,12,4138.692307692308
121733,D,Fri,13,4005.153846153846
121733,D,Fri,14,4432.538461538462
121733,D,Fri,15,4670.923076923077
121733,D,Fri,16,5155.0
121733,D,Fri,17,5591.615384615385
121733,D,Fri,18,5443.307692307692
121733,D,Fri,19,5250.846153846154
121733,D,Fri,20,4671.692307692308
121733,D,Fri,21,2987.846153846154
121733,D,Fri,22,2381.3846153846152
121733,D,Fri,23,2087.6923076923076
121733,D,Mon,0,875.4615384615385
121733,D,Mon,1,372.9230769230769
121733,D,Mon,2,209.76923076923077
121733,D,Mon,3,156.23076923076923
121733,D,Mon,4,206.92307692307693
121733,D,Mon,5,509.7692307692308
121733,D,Mon,6,1046.5384615384614
121733,D,Mon,7,2875.153846153846
121733,D,Mon,8,4873.692307692308
121733,D,Mon,9,4611.7692307692305
121733,D,Mon,10,3753.6923076923076
121733,D,Mon,11,3601.5384615384614
121733,D,Mon,12,3975.846153846154
121733,D,Mon,13,3887.846153846154
121733,D,Mon,14,4264.692307692308
121733,D,Mon,15,4141.384615384615
121733,D,Mon,16,4406.7692307692305
121733,D,Mon,17,5475.2307692307695
121733,D,Mon,18,5616.076923076923
121733,D,Mon,19,5386.2307692307695
121733,D,Mon,20,3809.923076923077
121733,D,Mon,21,2417.3846153846152
121733,D,Mon,22,1937.4615384615386
121733,D,Mon,23,1515.1538461538462
121733,D,Thu,0,1158.0
121733,D,Thu,1,584.6923076923077
121733,D,Thu,2,395.46153846153845
121733,D,Thu,3,256.0769230769231
121733,D,Thu,4,257.0
121733,D,Thu,5,391.38461538461536
121733,D,Thu,6,841.4615384615385
121733,D,Thu,7,2622.6923076923076
121733,D,Thu,8,4592.2307692307695
121733,D,Thu,9,4391.538461538462
121733,D,Thu,10,3610.769230769231
121733,D,Thu,11,3486.6923076923076
121733,D,Thu,12,3899.846153846154
121733,D,Thu,13,3726.6153846153848
121733,D,Thu,14,4145.307692307692
121733,D,Thu,15,4276.076923076923
121733,D,Thu,16,4561.384615384615
121733,D,Thu,17,5427.692307692308
121733,D,Thu,18,5589.461538461538
121733,D,Thu,19,5171.615384615385
121733,D,Thu,20,3856.4615384615386
121733,D,Thu,21,2506.076923076923
121733,D,Thu,22,2038.3846153846155
121733,D,Thu,23,1653.6153846153845
121733,D,Tue,0,1047.2307692307693
121733,D,Tue,1,426.0769230769231
121733,D,Tue,2,271.9230769230769
121733,D,Tue,3,184.30769230769232
121733,D,Tue,4,203.92307692307693
121733,D,Tue,5,365.0769230769231
121733,D,Tue,6,838.7692307692307
121733,D,Tue,7,2629.6153846153848
121733,D,Tue,8,4808.307692307692
121733,D,Tue,9,4420.153846153846
121733,D,Tue,10,3616.0
121733,D,Tue,11,3507.4615384615386
121733,D,Tue,12,3826.6153846153848
121733,D,Tue,13,3714.3846153846152
121733,D,Tue,14,4161.846153846154
121733,D,Tue,15,4007.6153846153848
121733,D,Tue,16,4373.307692307692
121733,D,Tue,17,5287.923076923077
121733,D,Tue,18,5583.538461538462
121733,D,Tue,19,5380.538461538462
121733,D,Tue,20,3946.153846153846
121733,D,Tue,21,2430.0
121733,D,Tue,22,1939.8461538461538
121733,D,Tue,23,1595.3076923076924
121733,D,Wed,0,1049.75
121733,D,Wed,1,417.5
121733,D,Wed,2,259.8333333333333
121733,D,Wed,3,163.16666666666666
121733,D,Wed,4,187.41666666666666
121733,D,Wed,5,362.9166666666667
121733,D,Wed,6,851.6666666666666
121733,D,Wed,7,2741.0833333333335
121733,D,Wed,8,5026.0
121733,D,Wed,9,4741.25
121733,D,Wed,10,3735.6666666666665
121733,D,Wed,11,3631.3333333333335
121733,D,Wed,12,3990.75
121733,D,Wed,13,3904.4166666666665
121733,D,Wed,14,4312.25
121733,D,Wed,15,4254.333333333333
121733,D,Wed,16,4541.083333333333
121733,D,Wed,17,5263.75
121733,D,Wed,18,5624.5
121733,D,Wed,19,5649.916666666667
121733,D,Wed,20,4048.3333333333335
121733,D,Wed,21,2487.1666666666665
121733,D,Wed,22,1976.25
121733,D,Wed,23,1702.9166666666667
121734,C,Fri,0,791.4615384615385
121734,C,Fri,1,361.38461538461536
121734,C,Fri,2,202.46153846153845
121734,C,Fri,3,173.15384615384616
121734,C,Fri,4,228.30769230769232
121734,C,Fri,5,506.0
121734,C,Fri,6,1168.0
121734,C,Fri,7,4910.307692307692
121734,C,Fri,8,6871.461538461538
121734,C,Fri,9,5890.153846153846
121734,C,Fri,10,4553.384615384615
121734,C,Fri,11,4001.923076923077
121734,C,Fri,12,4082.0
121734,C,Fri,13,4433.307692307692
121734,C,Fri,14,5279.538461538462
121734,C,Fri,15,4884.7692307692305
121734,C,Fri,16,4708.384615384615
121734,C,Fri,17,4944.076923076923
121734,C,Fri,18,4752.307692307692
121734,C,Fri,19,4431.153846153846
121734,C,Fri,20,4193.538461538462
121734,C,Fri,21,3091.4615384615386
121734,C,Fri,22,2293.3076923076924
121734,C,Fri,23,1970.923076923077
121734,C,Mon,0,672.6923076923077
121734,C,Mon,1,316.6923076923077
121734,C,Mon,2,157.23076923076923
121734,C,Mon,3,133.30769230769232
121734,C,Mon,4,183.15384615384616
121734,C,Mon,5,485.53846153846155
121734,C,Mon,6,1136.7692307692307
121734,C,Mon,7,4965.2307692307695
121734,C,Mon,8,6461.615384615385
121734,C,Mon,9,5814.2307692307695
121734,C,Mon,10,4590.384615384615
121734,C,Mon,11,3741.5384615384614
121734,C,Mon,12,3753.769230769231
121734,C,Mon,13,4289.2307692307695
121734,C,Mon,14,5089.7692307692305
121734,C,Mon,15,4502.153846153846
121734,C,Mon,16,4404.076923076923
121734,C,Mon,17,4827.384615384615
121734,C,Mon,18,4933.461538461538
121734,C,Mon,19,4250.2307692307695
121734,C,Mon,20,3185.153846153846
121734,C,Mon,21,2247.230769230769
121734,C,Mon,22,1638.8461538461538
121734,C,Mon,23,1339.2307692307693
121734,C,Thu,0,826.5384615384615
121734,C,Thu,1,500.46153846153845
121734,C,Thu,2,303.3076923076923
121734,C,Thu,3,231.07692307692307
121734,C,Thu,4,264.38461538461536
121734,C,Thu,5,489.61538461538464
121734,C,Thu,6,1086.7692307692307
121734,C,Thu,7,4712.923076923077
121734,C,Thu,8,6312.7692307692305
121734,C,Thu,9,5647.076923076923
121734,C,Thu,10,4284.538461538462
121734,C,Thu,11,3634.846153846154
121734,C,Thu,12,3748.5384615384614
121734,C,Thu,13,4111.615384615385
121734,C,Thu,14,4860.307692307692
121734,C,Thu,15,4370.615384615385
121734,C,Thu,16,4345.153846153846
121734,C,Thu,17,4760.692307692308
121734,C,Thu,18,4853.846153846154
121734,C,Thu,19,4337.923076923077
121734,C,Thu,20,3392.3846153846152
121734,C,Thu,21,2446.3846153846152
121734,C,Thu,22,1875.0
121734,C,Thu,23,1453.1538461538462
121734,C,Tue,0,709.0
121734,C,Tue,1,326.38461538461536
121734,C,Tue,2,198.15384615384616
121734,C,Tue,3,174.07692307692307
121734,C,Tue,4,234.3846153846154
121734,C,Tue,5,476.61538461538464
121734,C,Tue,6,1088.6923076923076
121734,C,Tue,7,4786.153846153846
121734,C,Tue,8,6646.538461538462
121734,C,Tue,9,5851.384615384615
121734,C,Tue,10,4294.692307692308
121734,C,Tue,11,3648.769230769231
121734,C,Tue,12,3721.6923076923076
121734,C,Tue,13,4166.923076923077
121734,C,Tue,14,4950.846153846154
121734,C,Tue,15,4405.384615384615
121734,C,Tue,16,4247.692307692308
121734,C,Tue,17,4788.846153846154
121734,C,Tue,18,4887.7692307692305
121734,C,Tue,19,4200.7692307692305
121734,C,Tue,20,3203.769230769231
121734,C,Tue,21,2358.230769230769
121734,C,Tue,22,1858.3846153846155
121734,C,Tue,23,1417.2307692307693
121734,C,Wed,0,727.25
121734,C,Wed,1,307.8333333333333
121734,C,Wed,2,176.25
121734,C,Wed,3,147.58333333333334
121734,C,Wed,4,214.66666666666666
121734,C,Wed,5,485.6666666666667
121734,C,Wed,6,1115.0
121734,C,Wed,7,5062.5
121734,C,Wed,8,6749.833333333333
121734,C,Wed,9,6129.5
121734,C,Wed,10,4459.416666666667
121734,C,Wed,11,3830.1666666666665
121734,C,Wed,12,3845.75
121734,C,Wed,13,4322.166666666667
121734,C,Wed,14,5203.416666666667
121734,C,Wed,15,4477.666666666667
121734,C,Wed,16,4448.75
121734,C,Wed,17,5048.5
121734,C,Wed,18,5077.166666666667
121734,C,Wed,19,4442.916666666667
121734,C,Wed,20,3407.6666666666665
121734,C,Wed,21,2375.5833333333335
121734,C,Wed,22,1869.25
121734,C,Wed,23,1483.3333333333333
121734,D,Fri,0,1424.4615384615386
121734,D,Fri,1,606.0769230769231
121734,D,Fri,2,376.3076923076923
121734,D,Fri,3,221.3846153846154
121734,D,Fri,4,231.46153846153845
121734,D,Fri,5,366.53846153846155
121734,D,Fri,6,731.4615384615385
121734,D,Fri,7,2255.3846153846152
121734,D,Fri,8,4798.461538461538
121734,D,Fri,9,4206.923076923077
121734,D,Fri,10,3764.6923076923076
121734,D,Fri,11,4002.923076923077
121734,D,Fri,12,4511.7692307692305
121734,D,Fri,13,4225.692307692308
121734,D,Fri,14,4618.692307692308
121734,D,Fri,15,4826.076923076923
121734,D,Fri,16,5593.0
121734,D,Fri,17,6387.7692307692305
121734,D,Fri,18,6296.153846153846
121734,D,Fri,19,5805.923076923077
121734,D,Fri,20,4958.384615384615
121734,D,Fri,21,3267.846153846154
121734,D,Fri,22,2780.6923076923076
121734,D,Fri,23,2582.846153846154
121734,D,Mon,0,1066.076923076923
121734,D,Mon,1,446.0769230769231
121734,D,Mon,2,271.84615384615387
121734,D,Mon,3,183.0
121734,D,Mon,4,169.6153846153846
121734,D,Mon,5,323.46153846153845
121734,D,Mon,6,722.2307692307693
121734,D,Mon,7,2348.6923076923076
121734,D,Mon,8,4843.0
121734,D,Mon,9,4200.692307692308
121734,D,Mon,10,3678.3846153846152
121734,D,Mon,11,3799.6153846153848
121734,D,Mon,12,4268.0
121734,D,Mon,13,4056.923076923077
121734,D,Mon,14,4328.7692307692305
121734,D,Mon,15,4390.692307692308
121734,D,Mon,16,4794.615384615385
121734,D,Mon,17,6300.076923076923
121734,D,Mon,18,6527.615384615385
121734,D,Mon,19,6069.0
121734,D,Mon,20,4316.7692307692305
121734,D,Mon,21,2738.6923076923076
121734,D,Mon,22,2328.5384615384614
121734,D,Mon,23,1821.4615384615386
121734,D,Thu,0,1509.1538461538462
121734,D,Thu,1,804.0
121734,D,Thu,2,506.3076923076923
121734,D,Thu,3,333.9230769230769
121734,D,Thu,4,295.0769230769231
121734,D,Thu,5,377.7692307692308
121734,D,Thu,6,726.3076923076923
121734,D,Thu,7,2271.076923076923
121734,D,Thu,8,4723.846153846154
121734,D,Thu,9,4136.615384615385
121734,D,Thu,10,3593.6923076923076
121734,D,Thu,11,3711.769230769231
121734,D,Thu,12,4245.615384615385
121734,D,Thu,13,3956.6153846153848
121734,D,Thu,14,4173.0
121734,D,Thu,15,4344.384615384615
121734,D,Thu,16,4915.538461538462
121734,D,Thu,17,6215.2307692307695
121734,D,Thu,18,6449.692307692308
121734,D,Thu,19,5772.076923076923
121734,D,Thu,20,4278.846153846154
121734,D,Thu,21,2832.3846153846152
121734,D,Thu,22,2418.923076923077
121734,D,Thu,23,2011.1538461538462
121734,D,Tue,0,1309.076923076923
121734,D,Tue,1,522.1538461538462
121734,D,Tue,2,333.53846153846155
121734,D,Tue,3,226.69230769230768
121734,D,Tue,4,219.46153846153845
121734,D,Tue,5,333.15384615384613
121734,D,Tue,6,712.3846153846154
121734,D,Tue,7,2256.3076923076924
121734,D,Tue,8,4736.538461538462
121734,D,Tue,9,4203.307692307692
121734,D,Tue,10,3629.3076923076924
121734,D,Tue,11,3744.5384615384614
121734,D,Tue,12,4137.2307692307695
121734,D,Tue,13,3903.923076923077
121734,D,Tue,14,4173.153846153846
121734,D,Tue,15,4184.7692307692305
121734,D,Tue,16,4609.538461538462
121734,D,Tue,17,6081.384615384615
121734,D,Tue,18,6483.0
121734,D,Tue,19,5992.923076923077
121734,D,Tue,20,4414.538461538462
121734,D,Tue,21,2770.6923076923076
121734,D,Tue,22,2347.3076923076924
121734,D,Tue,23,1943.076923076923
121734,D,Wed,0,1317.0
121734,D,Wed,1,516.5
121734,D,Wed,2,331.25
121734,D,Wed,3,192.5
121734,D,Wed,4,195.0
121734,D,Wed,5,320.0833333333333
121734,D,Wed,6,722.6666666666666
121734,D,Wed,7,2340.0
121734,D,Wed,8,5052.583333333333
121734,D,Wed,9,4417.416666666667
121734,D,Wed,10,3683.9166666666665
121734,D,Wed,11,3849.9166666666665
121734,D,Wed,12,4276.583333333333
121734,D,Wed,13,4030.0
121734,D,Wed,14,4384.0
121734,D,Wed,15,4430.083333333333
121734,D,Wed,16,5003.166666666667
121734,D,Wed,17,6088.583333333333
121734,D,Wed,18,6582.583333333333
121734,D,Wed,19,6239.5
121734,D,Wed,20,4433.583333333333
121734,D,Wed,21,2817.6666666666665
121734,D,Wed,22,2366.8333333333335
121734,D,Wed,23,2082.5
121735,C,Fri,0,884.9230769230769
121735,C,Fri,1,433.61538461538464
121735,C,Fri,2,255.23076923076923
121735,C,Fri,3,205.0
121735,C,Fri,4,258.3076923076923
121735,C,Fri,5,503.0
121735,C,Fri,6,1054.7692307692307
121735,C,Fri,7,3868.3846153846152
121735,C,Fri,8,5959.2307692307695
121735,C,Fri,9,5061.076923076923
121735,C,Fri,10,4156.307692307692
121735,C,Fri,11,4246.307692307692
121735,C,Fri,12,4603.0
121735,C,Fri,13,4770.0
121735,C,Fri,14,5410.153846153846
121735,C,Fri,15,5156.076923076923
121735,C,Fri,16,5209.0
121735,C,Fri,17,5389.692307692308
121735,C,Fri,18,5051.384615384615
121735,C,Fri,19,4788.076923076923
121735,C,Fri,20,4540.384615384615
121735,C,Fri,21,3373.076923076923
121735,C,Fri,22,2518.5384615384614
121735,C,Fri,23,2207.076923076923
121735,C,Mon,0,761.1538461538462
121735,C,Mon,1,375.15384615384613
121735,C,Mon,2,196.92307692307693
121735,C,Mon,3,164.07692307692307
121735,C,Mon,4,210.76923076923077
121735,C,Mon,5,513.0
121735,C,Mon,6,1090.5384615384614
121735,C,Mon,7,4232.153846153846
121735,C,Mon,8,6069.0
121735,C,Mon,9,5489.0
121735,C,Mon,10,4454.076923076923
121735,C,Mon,11,3967.846153846154
121735,C,Mon,12,4268.615384615385
121735,C,Mon,13,4532.846153846154
121735,C,Mon,14,5131.615384615385
121735,C,Mon,15,4777.307692307692
121735,C,Mon,16,4838.692307692308
121735,C,Mon,17,5327.384615384615
121735,C,Mon,18,5305.846153846154
121735,C,Mon,19,4756.153846153846
121735,C,Mon,20,3709.769230769231
121735,C,Mon,21,2574.769230769231
121735,C,Mon,22,1854.0
121735,C,Mon,23,1530.3076923076924
121735,C,Thu,0,944.9230769230769
121735,C,Thu,1,589.4615384615385
121735,C,Thu,2,390.53846153846155
121735,C,Thu,3,283.0769230769231
121735,C,Thu,4,302.38461538461536
121735,C,Thu,5,502.0769230769231
121735,C,Thu,6,981.7692307692307
121735,C,Thu,7,3718.6153846153848
121735,C,Thu,8,5472.923076923077
121735,C,Thu,9,4897.384615384615
